,route_id,stop_id,stop_name
3793,45A,5,Textool - Sathy rd
3794,45A,6,Ganapathy
3795,45A,7,CMS - Ganapathy
3796,45A,8,Athipalayam Pirivu - Sathy rd
3797,45A,9,Bharathi nagar - Sathy rd
3798,45A,10,Ramakrishna mill - Sathy rd
3799,45A,11,Sivanandha mill - Sathy rd
3800,45A,12,SRP mill - Sathy rd
3801,45A,13,Amman kovil - Saravanampatti
3802,45A,14,Kalappatti Pirivu - Sathy rd
3803,45A,15,Saravanampatti
3804,45A,16,Visuwasapuram/Sahara City
3805,45A,17,SNS Institutions - Sathy rd
3806,45A,18,Kurumbapalayam - Sathy rd
3807,45A,19,Kovilpalayam - Sathy rd
3808,45A,20,Kunnathur - Sathy rd
3809,45A,21,Ganesapuram - Sathy rd
sno,route_id,stop_id,stop_name
3810,45B,1,Gandhipuram
3811,45B,2,100 feet/GP
3812,45B,3,Omni bus stand
3813,45B,4,Lakshmi puram - Sathy rd
3814,45B,5,Textool - Sathy rd
3815,45B,6,Ganapathy
3816,45B,7,CMS - Ganapathy
3817,45B,8,Athipalayam Pirivu - Sathy rd
3818,45B,9,Bharathi nagar - Sathy rd
3819,45B,10,Ramakrishna mill - Sathy rd
3820,45B,11,Sivanandha mill - Sathy rd
3821,45B,12,SRP mill - Sathy rd
3822,45B,13,Amman kovil - Saravanampatti
3823,45B,14,Kalappatti Pirivu - Sathy rd
3824,45B,15,Saravanampatti
3825,45B,16,Visuwasapuram/Sahara City
3826,45B,17,SNS Institutions - Sathy rd
3827,45B,18,Kurumbapalayam - Sathy rd
3828,45B,19,Kovilpalayam - Sathy rd
3829,45B,20,Kunnathur - Sathy rd
3830,45B,21,Ganesapuram - Sathy rd
3831,45B,22,Telungupalayam Pirivu - Annur
3832,45B,23,Ganesapuram - Sathy rd
3833,45B,24,Telungupalayam Pirivu - Annur
3834,45B,25,KG mill/school - Annur
3835,45B,26,Annur
sno,route_id,stop_id,stop_name
3836,45C,1,Gandhipuram
3837,45C,2,100 feet/GP
3838,45C,3,Omni bus stand
3839,45C,4,Lakshmi puram - Sathy rd
3840,45C,5,Textool - Sathy rd
3841,45C,6,Ganapathy
3842,45C,7,CMS - Ganapathy
3843,45C,8,Athipalayam Pirivu - Sathy rd
3844,45C,9,Bharathi nagar - Sathy rd
3845,45C,10,Ramakrishna mill - Sathy rd
3846,45C,11,Sivanandha mill - Sathy rd
3847,45C,12,SRP mill - Sathy rd
3848,45C,13,Amman kovil - Saravanampatti
3849,45C,14,Kalappatti Pirivu - Sathy rd
3850,45C,15,Saravanampatti
3851,45C,16,Visuwasapuram/Sahara City
3852,45C,17,SNS Institutions - Sathy rd
3853,45C,18,Kurumbapalayam - Sathy rd
3854,45C,19,Kovilpalayam - Sathy rd
3855,45C,20,Kunnathur - Sathy rd
3856,45C,21,Ganesapuram - Sathy rd
3857,45C,22,Telungupalayam Pirivu - Annur
3858,45C,23,KG mill/school - Annur
3859,45C,24,Annur
sno,route_id,stop_id,stop_name
3860,45D,1,Gandhipuram
3861,45D,2,100 feet/GP
3862,45D,3,Omni bus stand
3863,45D,4,Lakshmi puram - Sathy rd
3864,45D,5,Textool - Sathy rd
3865,45D,6,Ganapathy
3866,45D,7,CMS - Ganapathy
3867,45D,8,Athipalayam Pirivu - Sathy rd
3868,45D,9,Bharathi nagar - Sathy rd
3869,45D,10,Ramakrishna mill - Sathy rd
3870,45D,11,Sivanandha mill - Sathy rd
3871,45D,12,SRP mill - Sathy rd
3872,45D,13,Amman kovil - Saravanampatti
3873,45D,14,Kalappatti Pirivu - Sathy rd
3874,45D,15,Saravanampatti
3875,45D,16,Visuwasapuram/Sahara City
3876,45D,17,SNS Institutions - Sathy rd
3877,45D,18,Kurumbapalayam - Sathy rd
3878,45D,19,Kovilpalayam - Sathy rd
3879,45D,20,Kunnathur - Sathy rd
3880,45D,21,Ganesapuram - Sathy rd
3881,45D,22,Telungupalayam Pirivu - Annur
3882,45D,23,KG mill/school - Annur
3883,45D,24,Annur
sno,route_id,stop_id,stop_name
3884,45E,1,Gandhipuram
3885,45E,2,100 feet/GP
3886,45E,3,Omni bus stand
3887,45E,4,Lakshmi puram - Sathy rd
3888,45E,5,Textool - Sathy rd
3889,45E,6,Ganapathy
3890,45E,7,CMS - Ganapathy
3891,45E,8,Athipalayam Pirivu - Sathy rd
3892,45E,9,Bharathi nagar - Sathy rd
3893,45E,10,Ramakrishna mill - Sathy rd
3894,45E,11,Sivanandha mill - Sathy rd
3895,45E,12,SRP mill - Sathy rd
3896,45E,13,Amman kovil - Saravanampatti
3897,45E,14,Kalappatti Pirivu - Sathy rd
3898,45E,15,Saravanampatti
3899,45E,16,Visuwasapuram/Sahara City
3900,45E,17,SNS Institutions - Sathy rd
3901,45E,18,Kurumbapalayam - Sathy rd
3902,45E,19,Kovilpalayam - Sathy rd
3903,45E,20,Kunnathur - Sathy rd
3904,45E,21,Ganesapuram - Sathy rd
3905,45E,22,Telungupalayam Pirivu - Annur
3906,45E,23,KG mill/school - Annur
3907,45E,24,Annur
sno,route_id,stop_id,stop_name
3908,48,1,Gandhipuram
3909,48,2,Alankar - Nanjappa rd
3910,48,3,Park Gate - Nanjappa rd
3911,48,4,VOC Park
3912,48,5,Uppilipalayam - Avinashi rd
3913,48,6,Marakkadai
3914,48,7,RMS Office
3915,48,8,Town Hall
3916,48,9,BigBazaar
3917,48,10,Ukkadam
3918,48,11,Karumbukkadai - Ukkadam
3919,48,12,Aathupalam/L&T tollbooth
3920,48,13,Kuniamuthur
3921,48,14,Edayarpalayam - Palghat rd
3922,48,15,Kovaipudur Pirivu
3923,48,16,Mailkal - Madukkarai
3924,48,17,Madukkarai
3925,48,18,Ettimadai
3926,48,19,KG Chavadi - Palghat rd
3927,48,20,Velanthavalam
sno,route_id,stop_id,stop_name
3928,48A,1,Gandhipuram
3929,48A,2,Alankar - Nanjappa rd
3930,48A,3,Park Gate - Nanjappa rd
3931,48A,4,VOC Park
3932,48A,5,Uppilipalayam - Avinashi rd
3933,48A,6,Marakkadai
3934,48A,7,RMS Office
3935,48A,8,Town Hall
3936,48A,9,BigBazaar
3937,48A,10,Ukkadam
3938,48A,11,Karumbukkadai - Ukkadam
3939,48A,12,Aathupalam/L&T tollbooth
3940,48A,13,Kurichi
3941,48A,14,Sundharapuram
3942,48A,15,Housing Unit - Kurichi
3943,48A,16,Palathurai
3944,48A,17,Velanthavalam
sno,route_id,stop_id,stop_name
3945,48B,1,Gandhipuram
3946,48B,2,Alankar - Nanjappa rd
3947,48B,3,Park Gate - Nanjappa rd
3948,48B,4,VOC Park
3949,48B,5,Uppilipalayam - Avinashi rd
3950,48B,6,Marakkadai
3951,48B,7,RMS Office
3952,48B,8,Town Hall
3953,48B,9,BigBazaar
3954,48B,10,Ukkadam
3955,48B,11,Karumbukkadai - Ukkadam
3956,48B,12,Aathupalam/L&T tollbooth
3957,48B,13,Kuniamuthur
3958,48B,14,Edayarpalayam - Palghat rd
3959,48B,15,Kovaipudur Pirivu
3960,48B,16,Mailkal - Madukkarai
3961,48B,17,Madukkarai
3962,48B,18,Ettimadai
3963,48B,19,KG Chavadi - Palghat rd
sno,route_id,stop_id,stop_name
3964,4A,1,Podhanur
3965,4A,2,Aathupalam/L&T tollbooth
3966,4A,3,Karumbukkadai - Ukkadam
3967,4A,4,Ukkadam
3968,4A,5,BigBazaar
3969,4A,6,Town Hall
3970,4A,7,Marakkadai
3971,4A,8,Sukravarpettai
3972,4A,9,Flower Market
3973,4A,10,North Coimbatore/Vadakovai
3974,4A,11,TVS - MTP rd
3975,4A,12,Muthu theatre - MTP rd
3976,4A,13,Murugan mills - MTP rd
3977,4A,14,Saibaba Kovil
3978,4A,15,Eru Company - MTP rd
3979,4A,16,Housing unit - Kovundampalayam
3980,4A,17,Kavundampalayam
3981,4A,18,Cheran Nagar - MTP rd
3982,4A,19,ITI - MTP rd
3983,4A,20,GN mills - MTP rd
3984,4A,21,Vellakinar Pirivu - MTP rd
3985,4A,22,Thudiyalur
3986,4A,23,Vadamadurai
3987,4A,24,NGGO Colony
3988,4A,25,Kumaran mill - MTP rd
3989,4A,26,Narasimmanaicken palayam
sno,route_id,stop_id,stop_name
3990,4B,1,Ukkadam
3991,4B,2,BigBazaar
3992,4B,3,Town Hall
3993,4B,4,Marakkadai
3994,4B,5,Sukravarpettai
3995,4B,6,Flower Market
3996,4B,7,North Coimbatore/Vadakovai
3997,4B,8,TVS - MTP rd
3998,4B,9,Muthu theatre - MTP rd
3999,4B,10,Murugan mills - MTP rd
4000,4B,11,Saibaba Kovil
4001,4B,12,Eru Company - MTP rd
4002,4B,13,Housing unit - Kovundampalayam
4003,4B,14,Kavundampalayam
4004,4B,15,Cheran Nagar - MTP rd
4005,4B,16,ITI - MTP rd
4006,4B,17,GN mills - MTP rd
4007,4B,18,Vellakinar Pirivu - MTP rd
4008,4B,19,Thudiyalur
4009,4B,20,Vadamadurai
4010,4B,21,NGGO Colony
4011,4B,22,Kumaran mill - MTP rd
4012,4B,23,Narasimmanaicken palayam
4013,4B,24,Ramnarayana mill - MTP rd
4014,4B,25,LMW - MTP rd
4015,4B,26,Periyanaickenpalayam
4016,4B,27,Pricol - MTP rd
4017,4B,28,Jothipuram
4018,4B,29,Veerapandi Pirivu - MTP rd
4019,4B,30,Press Colony - MTP rd
sno,route_id,stop_id,stop_name
4020,4C,1,Podhanur
4021,4C,2,Aathupalam/L&T tollbooth
4022,4C,3,Karumbukkadai - Ukkadam
4023,4C,4,Ukkadam
4024,4C,5,BigBazaar
4025,4C,6,Town Hall
4026,4C,7,Marakkadai
4027,4C,8,Sukravarpettai
4028,4C,9,Flower Market
4029,4C,10,North Coimbatore/Vadakovai
4030,4C,11,TVS - MTP rd
4031,4C,12,Muthu theatre - MTP rd
4032,4C,13,Murugan mills - MTP rd
4033,4C,14,Saibaba Kovil
4034,4C,15,Puliamaram stop - NSR rd
4035,4C,16,Saibaba Colony
4036,4C,17,Venkittapuram
4037,4C,18,Velandipalayam
4038,4C,19,Kovilmedu
sno,route_id,stop_id,stop_name
4039,4D,1,Ukkadam
4040,4D,2,BigBazaar
4041,4D,3,Town Hall
4042,4D,4,Marakkadai
4043,4D,5,Sukravarpettai
4044,4D,6,Flower Market
4045,4D,7,North Coimbatore/Vadakovai
4046,4D,8,TVS - MTP rd
4047,4D,9,Muthu theatre - MTP rd
4048,4D,10,Murugan mills - MTP rd
4049,4D,11,Saibaba Kovil
4050,4D,12,Eru Company - MTP rd
4051,4D,13,Housing unit - Kovundampalayam
4052,4D,14,Kavundampalayam
4053,4D,15,Cheran Nagar - MTP rd
4054,4D,16,ITI - MTP rd
4055,4D,17,GN mills - MTP rd
4056,4D,18,Vellakinar Pirivu - MTP rd
4057,4D,19,Thudiyalur
4058,4D,20,Vadamadurai
4059,4D,21,NGGO Colony
4060,4D,22,Kumaran mill - MTP rd
4061,4D,23,Narasimmanaicken palayam
4062,4D,24,Ramnarayana mill - MTP rd
4063,4D,25,LMW - MTP rd
4064,4D,26,Periyanaickenpalayam
4065,4D,27,Pricol - MTP rd
4066,4D,28,Jothipuram
4067,4D,29,Veerapandi Pirivu - MTP rd
4068,4D,30,Press Colony - MTP rd
sno,route_id,stop_id,stop_name
4069,4E,1,Ondipudur
4070,4E,2,Jai Shanthi - Singanallur
4071,4E,3,Vasantha mills - Singanallur
4072,4E,4,Singanallur
4073,4E,5,Housing Unit - Singanallur
4074,4E,6,Boat House - Singanallur
4075,4E,7,Rajalakshmi mills/PERKS
4076,4E,8,Central studio - Singanallur
4077,4E,9,Iyer Hospital - Trichy rd
4078,4E,10,Sowripalayam Pirivu
4079,4E,11,Ramanathapuram
4080,4E,12,Olympus - Ramanathapuram
4081,4E,13,Sungam
4082,4E,14,Sreepathi/Kannan
4083,4E,15,Rainbow - Trichy rd
4084,4E,16,Government Hospital
4085,4E,17,Town Hall
4086,4E,18,Sukravarpettai
4087,4E,19,Marakkadai
4088,4E,20,Flower Market
4089,4E,21,North Coimbatore/Vadakovai
4090,4E,22,TVS - MTP rd
4091,4E,23,Muthu theatre - MTP rd
4092,4E,24,Murugan mills - MTP rd
4093,4E,25,Saibaba Kovil
4094,4E,26,Eru Company - MTP rd
4095,4E,27,Housing unit - Kovundampalayam
4096,4E,28,Kavundampalayam
4097,4E,29,Cheran Nagar - MTP rd
4098,4E,30,ITI - MTP rd
4099,4E,31,GN mills - MTP rd
4100,4E,32,Vellakinar Pirivu - MTP rd
4101,4E,33,Thudiyalur
4102,4E,34,Vadamadurai
4103,4E,35,NGGO Colony
sno,route_id,stop_id,stop_name
4104,4H,1,Ukkadam
4105,4H,2,BigBazaar
4106,4H,3,Town Hall
4107,4H,4,Marakkadai
4108,4H,5,Sukravarpettai
4109,4H,6,Flower Market
4110,4H,7,North Coimbatore/Vadakovai
4111,4H,8,TVS - MTP rd
4112,4H,9,Muthu theatre - MTP rd
4113,4H,10,Murugan mills - MTP rd
4114,4H,11,Saibaba Kovil
4115,4H,12,Eru Company - MTP rd
4116,4H,13,Housing unit - Kovundampalayam
4117,4H,14,Kavundampalayam
4118,4H,15,Cheran Nagar - MTP rd
4119,4H,16,ITI - MTP rd
4120,4H,17,GN mills - MTP rd
4121,4H,18,Vellakinar Pirivu - MTP rd
4122,4H,19,Thudiyalur
4123,4H,20,Vadamadurai
4124,4H,21,NGGO Colony
sno,route_id,stop_id,stop_name
4125,4K,1,Periyanaickenpalayam
4126,4K,2,LMW - MTP rd
4127,4K,3,Ramnarayana mill - MTP rd
4128,4K,4,Narasimmanaicken palayam
4129,4K,5,Kumaran mill - MTP rd
4130,4K,6,NGGO Colony
4131,4K,7,Vadamadurai
4132,4K,8,Thudiyalur
4133,4K,9,Vellakinar Pirivu - MTP rd
4134,4K,10,GN mills - MTP rd
4135,4K,11,ITI - MTP rd
4136,4K,12,Cheran Nagar - MTP rd
4137,4K,13,Kavundampalayam
4138,4K,14,Housing unit - Kovundampalayam
4139,4K,15,Eru Company - MTP rd
4140,4K,16,Saibaba Kovil
4141,4K,17,Murugan mills - MTP rd
4142,4K,18,Muthu theatre - MTP rd
4143,4K,19,TVS - MTP rd
4144,4K,20,North Coimbatore/Vadakovai
4145,4K,21,Flower Market
4146,4K,22,Marakkadai
4147,4K,23,Sukravarpettai
4148,4K,24,Town Hall
4149,4K,25,Karuppagoundan st
4150,4K,26,Chetti veedhi - Perur rd
4151,4K,27,Shivalaya - Perur rd
4152,4K,28,Muthusamy Colony - Selvapuram
4153,4K,29,LIC Colony - Selvapuram
sno,route_id,stop_id,stop_name
4154,4M,1,Nanjundapuram
4155,4M,2,Podhanur
4156,4M,3,Aathupalam/L&T tollbooth
4157,4M,4,Karumbukkadai - Ukkadam
4158,4M,5,Ukkadam
4159,4M,6,BigBazaar
4160,4M,7,Town Hall
4161,4M,8,Marakkadai
4162,4M,9,Sukravarpettai
4163,4M,10,Flower Market
4164,4M,11,North Coimbatore/Vadakovai
4165,4M,12,TVS - MTP rd
4166,4M,13,Muthu theatre - MTP rd
4167,4M,14,Murugan mills - MTP rd
4168,4M,15,Saibaba Kovil
4169,4M,16,Eru Company - MTP rd
4170,4M,17,Housing unit - Kovundampalayam
4171,4M,18,Kavundampalayam
4172,4M,19,Cheran Nagar - MTP rd
4173,4M,20,ITI - MTP rd
4174,4M,21,GN mills - MTP rd
4175,4M,22,Vellakinar Pirivu - MTP rd
4176,4M,23,Thudiyalur
sno,route_id,stop_id,stop_name
4177,4N,1,Annanagar - Vadavalli rd
4178,4N,2,Edayarpalayam - Thadagam rd
4179,4N,3,Sivaji Colony - Thadagam rd
4180,4N,4,Kovilmedu
4181,4N,5,Velandipalayam
4182,4N,6,Venkittapuram
4183,4N,7,Saibaba Colony
4184,4N,8,Puliamaram stop - NSR rd
4185,4N,9,Saibaba Kovil
4186,4N,10,Murugan mills - MTP rd
4187,4N,11,Muthu theatre - MTP rd
4188,4N,12,TVS - MTP rd
4189,4N,13,North Coimbatore/Vadakovai
4190,4N,14,Flower Market
4191,4N,15,Marakkadai
4192,4N,16,Sukravarpettai
4193,4N,17,Town Hall
4194,4N,18,BigBazaar
4195,4N,19,Ukkadam
4196,4N,20,Karumbukkadai - Ukkadam
4197,4N,21,Aathupalam/L&T tollbooth
4198,4N,22,Kurichi
4199,4N,23,Sundharapuram
4200,4N,24,Housing Unit - Kurichi
sno,route_id,stop_id,stop_name
4201,S9D,1,Ondipudur
4202,S9D,2,Jai Shanthi - Singanallur
4203,S9D,3,Vasantha mills - Singanallur
4204,S9D,4,Singanallur
4205,S9D,5,Varatharajapuram
4206,S9D,6,ESI - Singanallur
4207,S9D,7,LIONs - Singanallur
4208,S9D,8,Ramanuja Nagar
4209,S9D,9,Manis Theatre
4210,S9D,10,Hope College
4211,S9D,11,Varatharaja Mills
4212,S9D,12,PSG Krishnammal
4213,S9D,13,PSG Tech - Peelamedu
4214,S9D,14,Suguna Kalyana Mandapam
4215,S9D,15,Nava India - Avinashi rd
4216,S9D,16,Lakshmi Mills Junction
4217,S9D,17,Mani School/GKNM Hospl
4218,S9D,18,Womens Polytechnic
4219,S9D,19,Gandhipuram
4220,S9D,20,100 feet/GP
4221,S9D,21,Omni bus stand
4222,S9D,22,Lakshmi puram - Sathy rd
4223,S9D,23,Textool - Sathy rd
4224,S9D,24,Ganapathy
4225,S9D,25,CMS - Ganapathy
4226,S9D,26,Maniakaranpalayam
4227,S9D,27,Udayampalayam - Ganapathy
4228,S9D,28,Vellakinar
4229,S9D,29,Cheran Colony
4230,S9D,30,Thudiyalur
4231,S9D,31,Vadamadurai
4232,S9D,32,NGGO Colony
sno,route_id,stop_id,stop_name
4233,S9B,1,Ondipudur
4234,S9B,2,Jai Shanthi - Singanallur
4235,S9B,3,Vasantha mills - Singanallur
4236,S9B,4,Singanallur
4237,S9B,5,Varatharajapuram
4238,S9B,6,ESI - Singanallur
4239,S9B,7,LIONs - Singanallur
4240,S9B,8,Ramanuja Nagar
4241,S9B,9,Manis Theatre
4242,S9B,10,Hope College
4243,S9B,11,Varatharaja Mills
4244,S9B,12,PSG Krishnammal
4245,S9B,13,PSG Tech - Peelamedu
4246,S9B,14,Suguna Kalyana Mandapam
4247,S9B,15,Nava India - Avinashi rd
4248,S9B,16,Lakshmi Mills Junction
4249,S9B,17,Mani School/GKNM Hospl
4250,S9B,18,Womens Polytechnic
4251,S9B,19,Gandhipuram
4252,S9B,20,100 feet/GP
4253,S9B,21,Omni bus stand
4254,S9B,22,Lakshmi puram - Sathy rd
4255,S9B,23,Textool - Sathy rd
4256,S9B,24,Ganapathy
4257,S9B,25,CMS - Ganapathy
4258,S9B,26,Maniakaranpalayam
4259,S9B,27,Udayampalayam - Ganapathy
4260,S9B,28,Chinnavedampatti
4261,S9B,29,KCT - Saravanampatti
sno,route_id,stop_id,stop_name
4262,S9A,1,Ondipudur
4263,S9A,2,Jai Shanthi - Singanallur
4264,S9A,3,Vasantha mills - Singanallur
4265,S9A,4,Singanallur
4266,S9A,5,Varatharajapuram
4267,S9A,6,ESI - Singanallur
4268,S9A,7,LIONs - Singanallur
4269,S9A,8,Ramanuja Nagar
4270,S9A,9,Manis Theatre
4271,S9A,10,Hope College
4272,S9A,11,Varatharaja Mills
4273,S9A,12,PSG Krishnammal
4274,S9A,13,PSG Tech - Peelamedu
4275,S9A,14,Suguna Kalyana Mandapam
4276,S9A,15,Nava India - Avinashi rd
4277,S9A,16,Lakshmi Mills Junction
4278,S9A,17,Mani School/GKNM Hospl
4279,S9A,18,Womens Polytechnic
4280,S9A,19,Gandhipuram
4281,S9A,20,100 feet/GP
4282,S9A,21,Omni bus stand
4283,S9A,22,Lakshmi puram - Sathy rd
4284,S9A,23,Textool - Sathy rd
4285,S9A,24,Ganapathy
4286,S9A,25,CMS - Ganapathy
4287,S9A,26,Maniakaranpalayam
4288,S9A,27,Udayampalayam - Ganapathy
4289,S9A,28,Chinnavedampatti
4290,S9A,29,KCT - Saravanampatti
sno,route_id,stop_id,stop_name
4291,5,1,Sivanandha Colony
4292,5,2,Power House
4293,5,3,Karpagam Complex - 100ft
4294,5,4,Kalyan - 100ft rd
4295,5,5,100 feet/GP
4296,5,6,Gandhipuram
4297,5,7,Womens Polytechnic
4298,5,8,Mani School/GKNM Hospl
4299,5,9,Lakshmi Mills Junction
4300,5,10,Kidney Centre
4301,5,11,Dhamu nagar - Puliakulam
4302,5,12,Puliakulam
4303,5,13,GEM Hospital - Ramanathapuram
4304,5,14,Ramanathapuram
4305,5,15,Olympus - Ramanathapuram
4306,5,16,Sungam
4307,5,17,Sreepathi/Kannan
4308,5,18,Rainbow - Trichy rd
4309,5,19,Government Hospital
4310,5,20,Town Hall
4311,5,21,RMS Office
4312,5,22,Park Gate - Nanjappa rd
4313,5,23,Alankar - Nanjappa rd
sno,route_id,stop_id,stop_name
4314,52,1,Ukkadam
4315,52,2,BigBazaar
4316,52,3,Town Hall
4317,52,4,Government Hospital
4318,52,5,Rainbow - Trichy rd
4319,52,6,Sreepathi/Kannan
4320,52,7,Sungam
4321,52,8,Olympus - Ramanathapuram
4322,52,9,Ramanathapuram
4323,52,10,Sowripalayam Pirivu
4324,52,11,Iyer Hospital - Trichy rd
4325,52,12,Central studio - SInganallur
4326,52,13,Rajalakshmi mills/PERKS
4327,52,14,Boat House - Singanallur
4328,52,15,Housing Unit - Singanallur
4329,52,16,Singanallur
4330,52,17,Vasantha mills - Singanallur
4331,52,18,Jai Shanthi - Singanallur
4332,52,19,Ondipudur
4333,52,20,Irugur Pirivu
4334,52,21,Sinthamanipudur
4335,52,22,Pappampatti Pirivu
4336,52,23,Pallapalayam
4337,52,24,Papp
sno,route_id,stop_id,stop_name
4339,53,1,Aavarampalayam
4340,53,2,Ramakrishna Hospital
4341,53,3,Womens Polytechnic
4342,53,4,Gandhipuram
4343,53,5,Alankar - Nanjappa rd
4344,53,6,Park Gate - Nanjappa rd
4345,53,7,VOC Park
4346,53,8,Uppilipalayam - Avinashi rd
4347,53,9,Collectorate/DSP
4348,53,10,Railway Station
4349,53,11,Government Hospital
4350,53,12,Town Hall
4351,53,13,BigBazaar
4352,53,14,Ukkadam
4353,53,15,Karumbukkadai - Ukkadam
4354,53,16,Podhanur
sno,route_id,stop_id,stop_name
4355,54,1,Gandhipuram
4356,54,2,Alankar - Nanjappa rd
4357,54,3,Park Gate - Nanjappa rd
4358,54,4,VOC Park
4359,54,5,Uppilipalayam - Avinashi rd
4360,54,6,Collectorate/DSP
4361,54,7,Railway Station
4362,54,8,Government Hospital
4363,54,9,Town Hall
4364,54,10,Karuppagoundan st
4365,54,11,Chetti veedhi - Perur rd
4366,54,12,Shivalaya - Perur rd
4367,54,13,Muthusamy Colony - Selvapuram
4368,54,14,LIC Colony - Selvapuram
4369,54,15,Telungupalayam Pirivu - Perur
4370,54,16,Aathupalam - Perur rd
4371,54,17,Tamil kalloori - Perur
4372,54,18,Perur
4373,54,19,Kovai Kondattam
4374,54,20,Mathampatti
4375,54,21,Thondamuthur
sno,route_id,stop_id,stop_name
4376,55,1,Gandhipuram
4377,55,2,Alankar - Nanjappa rd
4378,55,3,Park Gate - Nanjappa rd
4379,55,4,VOC Park
4380,55,5,Uppilipalayam - Avinashi rd
4381,55,6,Collectorate/DSP
4382,55,7,Railway Station
4383,55,8,Government Hospital
4384,55,9,Town Hall
4385,55,10,BigBazaar
4386,55,11,Ukkadam
4387,55,12,Karumbukkadai - Ukkadam
4388,55,13,Aathupalam/L&T tollbooth
4389,55,14,Podhanur
4390,55,15,Vellalur
sno,route_id,stop_id,stop_name
4391,55A,1,Gandhipuram
4392,55A,2,Alankar - Nanjappa rd
4393,55A,3,Park Gate - Nanjappa rd
4394,55A,4,VOC Park
4395,55A,5,Uppilipalayam - Avinashi rd
4396,55A,6,Collectorate/DSP
4397,55A,7,Railway Station
4398,55A,8,Government Hospital
4399,55A,9,Town Hall
4400,55A,10,BigBazaar
4401,55A,11,Ukkadam
4402,55A,12,Karumbukkadai - Ukkadam
4403,55A,13,Aathupalam/L&T tollbooth
4404,55A,14,Podhanur
4405,55A,15,Vellalur
sno,route_id,stop_id,stop_name
4406,55B,1,Gandhipuram
4407,55B,2,Alankar - Nanjappa rd
4408,55B,3,Park Gate - Nanjappa rd
4409,55B,4,VOC Park
4410,55B,5,Uppilipalayam - Avinashi rd
4411,55B,6,Collectorate/DSP
4412,55B,7,Railway Station
4413,55B,8,Government Hospital
4414,55B,9,Town Hall
4415,55B,10,BigBazaar
4416,55B,11,Ukkadam
4417,55B,12,Karumbukkadai - Ukkadam
4418,55B,13,Aathupalam/L&T tollbooth
4419,55B,14,Podhanur
4420,55B,15,Vellalur
4421,55B,16,Edayarpalayam - Vellalur
sno,route_id,stop_id,stop_name
4422,57,1,Ukkadam
4423,57,2,BigBazaar
4424,57,3,Town Hall
4425,57,4,Government Hospital
4426,57,5,Railway Station
4427,57,6,Collectorate/DSP
4428,57,7,Uppilipalayam - Avinashi rd
4429,57,8,VOC Park
4430,57,9,Park Gate - Nanjappa rd
4431,57,10,Alankar - Nanjappa rd
4432,57,11,Gandhipuram
4433,57,12,100 feet/GP
4434,57,13,Omni bus stand
4435,57,14,Lakshmi puram - Sathy rd
4436,57,15,Textool - Sathy rd
4437,57,16,Ganapathy
4438,57,17,CMS - Ganapathy
4439,57,18,Athipalayam Pirivu - Sathy rd
4440,57,19,Bharathi nagar - Sathy rd
4441,57,20,Ramakrishna mill - Sathy rd
4442,57,21,Sivanandha mill - Sathy rd
4443,57,22,SRP mill - Sathy rd
4444,57,23,Amman kovil - Saravanampatti
4445,57,24,Kalappatti Pirivu - Sathy rd
4446,57,25,Saravanampatti
4447,57,26,Visuwasapuram/Sahara City
4448,57,27,SNS Institutions - Sathy rd
4449,57,28,Kurumbapalayam - Sathy rd
4450,57,29,Kovilpalayam - Sathy rd
4451,57,30,Kottaipalayam
4452,57,31,Vellamadai
sno,route_id,stop_id,stop_name
4453,57A,1,Ukkadam
4454,57A,2,BigBazaar
4455,57A,3,Town Hall
4456,57A,4,Government Hospital
4457,57A,5,Railway Station
4458,57A,6,Collectorate/DSP
4459,57A,7,Uppilipalayam - Avinashi rd
4460,57A,8,VOC Park
4461,57A,9,Anna Statue - Avinashi rd
4462,57A,10,Residency
4463,57A,11,Lakshmi Mills Junction
4464,57A,12,Nava India - Avinashi rd
4465,57A,13,Suguna Kalyana Mandapam
4466,57A,14,PSG Tech - Peelamedu
4467,57A,15,PSG Krishnammal
4468,57A,16,Varatharaja Mills
4469,57A,17,Thanner Pandhal
4470,57A,18,CheranMaNagar
4471,57A,19,Vilankurichi
4472,57A,20,Kalappatti
4473,57A,21,Kurumbapalayam - Sathy rd
4474,57A,22,Kovilpalayam - Sathy rd
4475,57A,23,Kottaipalayam
sno,route_id,stop_id,stop_name
4476,59,1,Gandhipuram
4477,59,2,Alankar - Nanjappa rd
4478,59,3,Park Gate - Nanjappa rd
4479,59,4,VOC Park
4480,59,5,Uppilipalayam - Avinashi rd
4481,59,6,Collectorate/DSP
4482,59,7,Railway Station
4483,59,8,Government Hospital
4484,59,9,Town Hall
4485,59,10,Karuppagoundan st
4486,59,11,Chetti veedhi - Perur rd
4487,59,12,Shivalaya - Perur rd
4488,59,13,Muthusamy Colony - Selvapuram
4489,59,14,LIC Colony - Selvapuram
4490,59,15,Telungupalayam Pirivu - Perur
4491,59,16,Aathupalam - Perur rd
4492,59,17,Tamil kalloori - Perur
4493,59,18,Perur
4494,59,19,Kovai Kondattam
4495,59,20,Mathampatti
4496,59,21,Aalandhurai
4497,59,22,Iruttupallam - Siruvani rd
4498,59,23,Karunya University
sno,route_id,stop_id,stop_name
4499,59A,1,Gandhipuram
4500,59A,2,Alankar - Nanjappa rd
4501,59A,3,Park Gate - Nanjappa rd
